date,month,year,Focal,Elo,EloOrdinal,EloScaled,ExpNumBeaten,EloCardinal,JenksEloCardinal
9/27/16,9,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
9/28/16,9,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
9/29/16,9,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
9/30/16,9,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
10/1/16,10,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
10/2/16,10,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
10/3/16,10,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
10/4/16,10,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
10/5/16,10,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
10/6/16,10,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
10/7/16,10,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
10/8/16,10,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
10/9/16,10,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
10/10/16,10,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
10/11/16,10,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
10/12/16,10,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
10/13/16,10,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
10/14/16,10,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
10/15/16,10,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
10/16/16,10,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
10/17/16,10,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
10/18/16,10,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
10/19/16,10,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
10/20/16,10,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
10/21/16,10,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
10/22/16,10,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
10/23/16,10,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
10/24/16,10,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
10/25/16,10,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
10/26/16,10,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
10/27/16,10,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
10/28/16,10,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
10/29/16,10,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
10/30/16,10,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
10/31/16,10,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
11/1/16,11,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
11/2/16,11,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
11/3/16,11,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
11/4/16,11,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
11/5/16,11,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
11/6/16,11,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
11/7/16,11,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
11/8/16,11,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
11/9/16,11,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
11/10/16,11,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
11/11/16,11,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
11/12/16,11,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
11/13/16,11,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
11/14/16,11,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
11/15/16,11,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
11/16/16,11,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
11/17/16,11,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
11/18/16,11,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
11/19/16,11,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
11/20/16,11,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
11/21/16,11,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
11/22/16,11,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
11/23/16,11,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
11/24/16,11,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
11/25/16,11,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
11/26/16,11,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
11/27/16,11,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
11/28/16,11,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
11/29/16,11,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
11/30/16,11,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
12/1/16,12,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
12/2/16,12,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
12/3/16,12,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
12/4/16,12,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
12/5/16,12,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
12/6/16,12,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
12/7/16,12,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
12/8/16,12,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
12/9/16,12,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
12/10/16,12,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
12/11/16,12,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
12/12/16,12,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
12/13/16,12,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
12/14/16,12,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
12/15/16,12,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
12/16/16,12,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
12/17/16,12,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
12/18/16,12,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
12/19/16,12,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
12/20/16,12,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
12/21/16,12,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
12/22/16,12,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
12/23/16,12,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
12/24/16,12,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
12/25/16,12,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
12/26/16,12,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
12/27/16,12,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
12/28/16,12,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
12/29/16,12,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
12/30/16,12,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
12/31/16,12,2016,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
1/1/17,1,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
1/2/17,1,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
1/3/17,1,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
1/4/17,1,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
1/5/17,1,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
1/6/17,1,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
1/7/17,1,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
1/8/17,1,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
1/9/17,1,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
1/10/17,1,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
1/11/17,1,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
1/12/17,1,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
1/13/17,1,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
1/14/17,1,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
1/15/17,1,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
1/16/17,1,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
1/17/17,1,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
1/18/17,1,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
1/19/17,1,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
1/20/17,1,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
1/21/17,1,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
1/22/17,1,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
1/23/17,1,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
1/24/17,1,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
1/25/17,1,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
1/26/17,1,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
1/27/17,1,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
1/28/17,1,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
1/29/17,1,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
1/30/17,1,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
1/31/17,1,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
2/1/17,2,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
2/2/17,2,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
2/3/17,2,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
2/4/17,2,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
2/5/17,2,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
2/6/17,2,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
2/7/17,2,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
2/8/17,2,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
2/9/17,2,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
2/10/17,2,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
2/11/17,2,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
2/12/17,2,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
2/13/17,2,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
2/14/17,2,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
2/15/17,2,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
2/16/17,2,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
2/17/17,2,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
2/18/17,2,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
2/19/17,2,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
2/20/17,2,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
2/21/17,2,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
2/22/17,2,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
2/23/17,2,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
2/24/17,2,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
2/25/17,2,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
2/26/17,2,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
2/27/17,2,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
2/28/17,2,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
3/1/17,3,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
3/2/17,3,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
3/3/17,3,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
3/4/17,3,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
3/5/17,3,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
3/6/17,3,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
3/7/17,3,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
3/8/17,3,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
3/9/17,3,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
3/10/17,3,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
3/11/17,3,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
3/12/17,3,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
3/13/17,3,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
3/14/17,3,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
3/15/17,3,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
3/16/17,3,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
3/17/17,3,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
3/18/17,3,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
3/19/17,3,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
3/20/17,3,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
3/21/17,3,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
3/22/17,3,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
3/23/17,3,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
3/24/17,3,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
3/25/17,3,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
3/26/17,3,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
3/27/17,3,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
3/28/17,3,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
3/29/17,3,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
3/30/17,3,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
3/31/17,3,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
4/1/17,4,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
4/2/17,4,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
4/3/17,4,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
4/4/17,4,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
4/5/17,4,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
4/6/17,4,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
4/7/17,4,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
4/8/17,4,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
4/9/17,4,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
4/10/17,4,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
4/11/17,4,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
4/12/17,4,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
4/13/17,4,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
4/14/17,4,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
4/15/17,4,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
4/16/17,4,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
4/17/17,4,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
4/18/17,4,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
4/19/17,4,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
4/20/17,4,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
4/21/17,4,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
4/22/17,4,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
4/23/17,4,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
4/24/17,4,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
4/25/17,4,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
4/26/17,4,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
4/27/17,4,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
4/28/17,4,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
4/29/17,4,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
4/30/17,4,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
5/1/17,5,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
5/2/17,5,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
5/3/17,5,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
5/4/17,5,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
5/5/17,5,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
5/6/17,5,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
5/7/17,5,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
5/8/17,5,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
5/9/17,5,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
5/10/17,5,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
5/11/17,5,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
5/12/17,5,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
5/13/17,5,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
5/14/17,5,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
5/15/17,5,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
5/16/17,5,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
5/17/17,5,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
5/18/17,5,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
5/19/17,5,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
5/20/17,5,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
5/21/17,5,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
5/22/17,5,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
5/23/17,5,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
5/24/17,5,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
5/25/17,5,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
5/26/17,5,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
5/27/17,5,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
5/28/17,5,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
5/29/17,5,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
5/30/17,5,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
5/31/17,5,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
6/1/17,6,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
6/2/17,6,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
6/3/17,6,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
6/4/17,6,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
6/5/17,6,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
6/6/17,6,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
6/7/17,6,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
6/8/17,6,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
6/9/17,6,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
6/10/17,6,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
6/11/17,6,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
6/12/17,6,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
6/13/17,6,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
6/14/17,6,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
6/15/17,6,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
6/16/17,6,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
6/17/17,6,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
6/18/17,6,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
6/19/17,6,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
6/20/17,6,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
6/21/17,6,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
6/22/17,6,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
6/23/17,6,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
6/24/17,6,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
6/25/17,6,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
6/26/17,6,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
6/27/17,6,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
6/28/17,6,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
6/29/17,6,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
6/30/17,6,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
7/1/17,7,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
7/2/17,7,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
7/3/17,7,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
7/4/17,7,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
7/5/17,7,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
7/6/17,7,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
7/7/17,7,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
7/8/17,7,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
7/9/17,7,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
7/10/17,7,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
7/11/17,7,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
7/12/17,7,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
7/13/17,7,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
7/14/17,7,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
7/15/17,7,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
7/16/17,7,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
7/17/17,7,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
7/18/17,7,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
7/19/17,7,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
7/20/17,7,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
7/21/17,7,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
7/22/17,7,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
7/23/17,7,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
7/24/17,7,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
7/25/17,7,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
7/26/17,7,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
7/27/17,7,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
7/28/17,7,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
7/29/17,7,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
7/30/17,7,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
7/31/17,7,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
8/1/17,8,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
8/2/17,8,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
8/3/17,8,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
8/4/17,8,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
8/5/17,8,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
8/6/17,8,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
8/7/17,8,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
8/8/17,8,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
8/9/17,8,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
8/10/17,8,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
8/11/17,8,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
8/12/17,8,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
8/13/17,8,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
8/14/17,8,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
8/15/17,8,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
8/16/17,8,2017,ut,-91.94292298,7,0.276069771,2.749390742,0.343673843,low
